smiles,Cyclin-dependent_kinase_2
Clc1cccc(-n2cc(-c3ccccc3NCc3c[nH]cn3)nn2)c1,0.0
Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccccc3)n2)cc1,0.0
NC(=O)Cc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,0.0
CC(C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCCC2)cc1,1.0
O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Br)cc1,1.0
COc1cc(OC)c(C=C2C(=O)Nc3ccccc32)c(OC)c1,0.0
Cc1ccc(NC(=O)c2ccoc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0
NC(=O)c1cc2c(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cncc2s1,0.0
COc1cc2c(cc1Nc1nc(N3CCc4ccccc43)c3cc[nH]c3n1)N(C(=O)CN(C)C)CC2,0.0
NC(=O)c1ccc(C(=O)Nc2cc(C3CC3)[nH]n2)cc1,1.0
O=C(Nc1ccc(Cl)cc1)c1nscc1NCc1ccncc1,0.0
NC(CNc1nnc(-c2ccc3cnccc3c2)s1)Cc1ccc(C(F)(F)F)cc1,1.0
O=C1Nc2ccc(F)c3c(SCCO)cc(-c4ccc[nH]4)c1c23,1.0
Cn1cc(Nc2ncc(C3CC3)c(NCCCNC(=O)C3CCC3)n2)cn1,1.0
O=C1NC(=O)c2ccc(I)cc2C1=CNc1ccc(CN2CCCCC2)cc1,0.0
O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,1.0
Cc1nc2ccc(Nc3c(C)c(NC4CCCNC4)nc4ccnn34)cc2s1,0.0
CCn1cc(-c2ccnc3[nH]ccc23)c(-c2cccc(NC(=O)Nc3ccc(OCc4ccccc4)cc3)c2)n1,0.0
CCOC(=O)C(Cc1ccc(OC)c([N+](=O)[O-])c1)NC(=O)CCC(=O)Nc1ccc(S(N)(=O)=O)cc1,0.0
COc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1,1.0
Clc1cccc(Nc2nccc(-n3cnc4ccccc43)n2)c1,1.0
Nc1nc(-c2cccc(Cl)c2)c(-c2ccc3ncccc3n2)s1,0.0
NC(=O)c1nn(CC2CCNCC2)c2c1CCc1cnc(Nc3ccccc3)nc1-2,1.0
Cc1cccc(Nc2ncnc3c2CN(C(=O)c2ccc(N(C)C)c4ccccc24)CC3)c1,0.0
COC(=O)c1cncc(C=Cc2c(C)cc(O)cc2C)c1,0.0
CC(C)(O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,1.0
CCC(Nc1nc(NCc2cccc(Cl)c2)c2ncn(C(C)C)c2n1)C(C)O,1.0
CCOC(=O)c1cn(-c2ccc(O)cc2C)c2cc(-c3ccncc3)ccc2c1=O,0.0
CS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OCc3ccc(F)cc3)n2)c1,1.0
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,0.0
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc2c(c1)CS(=O)(=O)C2,1.0
O=C(O)c1cc2c(-c3ccccc3)cncc2s1,0.0
O=C(Nc1cc(C2CC2)[nH]n1)c1ccc(Cl)cc1,1.0
Cc1c(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)sc(=O)n1C,1.0
NC(=O)c1ccc(Nc2nc(N)cc(OCC3CCCCC3)n2)cc1,0.0
Cc1cc(N2C(=O)CCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,0.0
CC(O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,0.0
CC(C)CNC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,1.0
Nc1nc(Nc2ccc(S(=O)(=O)NC(=O)CCC(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,1.0
Cc1cc(C)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,1.0
CN(CCCn1ccnc1)C(=O)C1CCCN1c1nccc(Nc2ccccc2)n1,0.0
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,0.0
Nc1nc(-c2ccccn2)c(-c2ccc3ncccc3n2)s1,0.0
Clc1cccc(-n2cc(-c3ccccc3NCc3ccnc4ccccc34)nn2)c1,0.0
Cc1cnc(OC2CCCCC2)nc1-c1cnc(Nc2ccccn2)s1,1.0
CCn1c(C)c(-c2ccnc(Nc3cccc(OC)c3)n2)sc1=O,1.0
CC(=O)Nc1ccc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)cc1,0.0
COCCOc1ccc2cc1CN(C)CC=CCOCc1ccc(s1)-c1ccnc(n1)N2,1.0
CCNC(=O)N1CCC(Nc2ncc(Cl)c(-n3ccc4ccccc43)n2)CC1,0.0
Nc1ncnc2c1c(I)nn2C1OC(CO)C(O)C1O,0.0
FC(F)(F)c1cccc(Nc2nccc(-c3cnn4nc(-c5ccccc5)ccc34)n2)c1,0.0
CC(C)Oc1ccc2c(-c3ccnc(Nc4ccc(N5CCN(C)CC5)cc4)n3)cnn2n1,1.0
Nc1nc(Nc2ccccc2)cc(N2CCC(C(=O)NCCc3ccccn3)CC2)n1,0.0
Brc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1,0.0
COc1cc(F)ccc1-c1c[nH]c(=O)c2cc(-c3ccncc3)sc12,0.0
CNC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,1.0
CN1CCN(C(=O)N2Cc3c(NC(=O)c4cccc(Oc5ccccc5)c4)n[nH]c3C2(C)C)C(Cc2ccccc2)C1,0.0
CCNC(=O)OC1CNC(C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,0.0
CC(C)N1CCN(Cc2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,0.0
COCCOc1ccc(Nc2c(C)c(NC3CCCNC3)nc3ccnn23)cc1,0.0
COc1cc(OC)cc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1,1.0
CN1CCC(c2c(O)cc(O)c3c2OC(=Cc2ccc(N4CCN(C)CC4)cc2)C3=O)CC1,0.0
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2(C)C,1.0
NC1CC(Oc2ccc3ncc(-c4ccc5cnccc5c4)n3n2)C1,0.0
NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4CC5CCC(C4)O5)c3)n2)c1,1.0
CC(C)(C)n1nc(-c2cccc3ccccc23)c2c(N)ncnc21,1.0
Cc1cccc(NC(=O)Cc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,0.0
C=CCOc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,1.0
CCc1c(Nc2ncc(Cl)c(-c3cnn4ccccc34)n2)cnn1C1CCN(C(C)=O)CC1,1.0
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccc(Cl)c(Cl)c4)c3)cc12,1.0
CS(=O)(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,1.0
OCC(CO)Nc1ncnc2[nH]cc(-c3ccccc3)c12,1.0
Nc1nccc(-c2c(-c3ccc(F)cc3)nn3cc(C(F)(F)F)ccc23)n1,0.0
Cc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,1.0
COc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccccc2)cc1,1.0
Cc1nc(C)c(-c2ccnc(Nc3ccc(Cl)cc3)n2)s1,0.0
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CC(CN2CCC2)C1,1.0
Brc1ccc2[nH]nc(-c3ccccc3)c2c1,0.0
O=C(Cc1ccc2ccccc2c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,1.0
CCOC(=O)N=S(C)(=O)Cc1cccc(Nc2ncc(F)c(-c3cccc4c3OCCC4)n2)c1,1.0
Cc1cnc2nc1-c1ccnc(c1)OCCC=CCOCc1cc(ccc1OCCN1CCCC1)N2,0.0
FC(F)(F)c1cnc(Nc2ccc3[nH]cnc3c2)nc1Nc1ccccc1Cl,1.0
COc1ccc(C(=O)Nc2nc3ccc(Cl)cc3s2)c(OC)c1,0.0
COc1c(O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,0.0
CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4cccc(S(=O)(=O)NC)c4)n3)ccn2)cc1,1.0
O=c1c(Br)cc2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n1C1CCCC1,1.0
CNc1nccc(-n2ccc3ccc(C#N)cc32)n1,0.0
COc1ccccc1C(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,1.0
O=C(O)c1cc2c(-c3cccc(F)c3)cncc2s1,0.0
NC(=O)c1sc2c(Br)ccc(Cl)c2c1N,1.0
Cc1cc(NS(=O)(=O)c2ccc(NC=C(C#N)C(=O)Nc3ccc(Cl)cc3)cc2)no1,0.0
CCC(Nc1nc(NCC2CC2)c2ncn(C(C)C)c2n1)C(C)O,1.0
O=C(NCCCNc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1C1CC1)C1CCC1,1.0
Nc1nc2ccc(C(=O)c3c(F)cccc3F)cn2c1C(=O)c1ccncc1,0.0
COc1cccc(Nc2cc(N3CCCC3C(=O)NCCc3ccc(O)cc3)nc(N)n2)c1,0.0
CNc1nc(C)c(-c2ccnc(Nc3ccc(O)cc3)n2)s1,1.0
NS(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]cc3c1CCOC3=O)C(=O)N2,1.0
CN1CC=CCOCc2ccc(o2)-c2ccnc(n2)Nc2cccc(c2)C1,1.0
Clc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,0.0
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CCC4=NO)[nH]2)cc1,0.0
Cc1cc(Nc2ncc3c(n2)CN(C(=O)NC(C)c2ccc(Cl)c(Cl)c2)CC3)ccn1,1.0
COc1ccc(-c2nc3c(NCCCNC(=O)C4CCCC4)c(-c4nc(C(=O)O)cs4)cnc3[nH]2)cc1,0.0
O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(F)c2)n1,1.0
CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CCN1CCC(C)(C)C,0.0
Cc1ccc(Nc2nccc(-c3c(C)[nH]c(C#N)c3C)n2)cc1[N+](=O)[O-],1.0
O=C(COc1ccccc1)N1CCN(c2nccc(Nc3ccc4ncsc4c3)n2)CC1,0.0
COCC1CCCN1C(=O)C1CCCN1c1cc(Nc2cccc(OC)c2)nc(N)n1,0.0
COc1ccc(-c2nc3cc(-c4csc(C(N)=O)c4)cnc3[nH]2)cc1,1.0
COc1cccc(Nc2cc(Nc3cccc(C(=O)N(C)CCc4ccccn4)c3)nc(N)n2)c1,0.0
O=C1NC(=O)c2ccc(I)cc2C1=CNCc1ccn(-c2ccccc2)c(=O)c1,0.0
Cc1cc(N2C(=O)CCCC2=O)c2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1,0.0
COCCN(CCOC)c1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,0.0
O=C(CC1CNC(=O)c2cc(-c3cn[nH]c3)cn21)NCc1cccc(F)c1,1.0
Cc1ccc(NC(=S)NC(=O)c2cn(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,1.0
CC(C)N(C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)C(C)C,0.0
COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(C)(C)O)c5)cnc(N)c34)cc2)cc1,0.0
CC1=C(C(=O)Nc2ccc3[nH]nc(C)c3c2)C(c2ccc(C(F)(F)F)cc2)CC(=O)N1,0.0
Cc1nn(-c2ccc(Cl)cc2Cl)c2c1c1c(c3cccn32)C(=O)NC1=O,0.0
Nc1ccccc1NC(=O)C=Cc1cccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,1.0
Nc1ccccc1NC(=O)C=Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,0.0
Cc1cc(CNC(=O)c2nn(C)c3c2CCc2cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc2-3)ccn1,1.0
Cc1ccc(NC(=O)Nc2ccc(-c3coc4ncnc(N)c34)cc2)cc1,0.0
CN(C)c1cccc2c(S(=O)(=O)N(CCN)c3cncc(-c4ccc5cnccc5c4)c3)cccc12,0.0
Cc1ccc(F)c(Nc2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c1,0.0
Cc1cnc(Nc2ccccc2)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1,1.0
Cc1cccc(N(C)c2cc(Nc3cccc(C(=O)N(CC(C)C)CC(C)C)c3)ncn2)c1,0.0
Cc1ccc(N(CC#N)c2cc(Nc3ccc(OCC(O)CN(C)C)cc3)ncn2)c(Br)c1,0.0
COc1ccc(CNC=C2C(=O)NC(=O)c3ccc(Cl)cc32)cc1O,0.0
CCS(=O)(Cc1cc(F)cc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1)=NC#N,1.0
CNC(=O)c1ccc(Nc2nccc(-c3cnc(COC)n3C(C)C)n2)cc1,1.0
CC(C)c1cccc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)c1,0.0
O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3,0.0
COCCNC(=O)c1ccc2c(c1)nc(-c1cnc(-c3ccc(Cl)cc3)[nH]1)n2CCOC,0.0
CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21,1.0
O=[N+]([O-])c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,1.0
FC(F)(F)c1cccc(-n2cc(-c3ccccc3NCc3ccccn3)nn2)c1,0.0
CCN(CC)C1CCC(Nc2cc(Nc3ccc(S(=O)(=O)N(C)C)cc3)n3ncc(C(C)C)c3n2)CC1,1.0
CCCCOc1c(C(=O)c2c(F)cc(F)cc2F)c[nH]c2nncc1-2,1.0
Nc1nc(Nc2ccc3ncsc3c2)cc(N2CCCC2C(=O)NC(CO)c2ccccc2)n1,0.0
CN1CCC(c2c(O)cc(O)c3c2OC(=Cc2ccc(S(N)(=O)=O)cc2)C3=O)CC1,1.0
NC(=O)c1c(NC(=O)CN2C(=O)CCC2=O)sc2c1CCC2,0.0
CC(C)C1CNC(=O)c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n21,0.0
CS(=O)(Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OCc3ccccc3)n2)c1)=NC#N,0.0
NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,1.0
CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(C)c(S(=O)(=O)NC)c4)n3)ccn2)cc1,1.0
COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1,1.0
CCOC(=O)c1ccc2[nH]c3c(c2c1)CCNC3=O,0.0
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCCNC3)s2)o1,1.0
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,1.0
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,1.0
Cc1nccc(-c2c[nH]c3cnccc23)n1,0.0
Nc1nonc1-c1nc2cnccc2n1C1CCCCC1,0.0
CC(C)(C)c1nc2c3ccc(F)cc3c3c(=O)[nH]ccc3c2[nH]1,0.0
CC(C)Cc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,1.0
COc1cccc(-n2nc(C)c3c(NN=C(C)c4ccncc4)ncnc32)c1,0.0
COC(=O)C(Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(N3CCOCC3)ccc2n1,0.0
Cc1ccc(C(=O)NC(C)C)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(CS(=O)(=O)NCCO)cc1,1.0
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.0
CC(=O)Nc1cccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)c1,0.0
Clc1cccc(-n2cc(-c3ccccc3NCc3cccnc3)nn2)c1,0.0
CC(O)C(C)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,1.0
O=[N+]([O-])c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,1.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,0.0
NC(=O)c1cc2c(Oc3cccc(F)c3)cncc2s1,1.0
CC(C)c1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,1.0
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3F)cc2OC)c1,1.0
CN(C)CCOc1cc(F)c(C(=O)c2c(N)nc3ccc(C(=O)c4c(Cl)cccc4Cl)cn23)c(F)c1,1.0
O=C1NC(=O)c2ccccc2C1=CNCc1ccc(O)cc1,0.0
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1F,1.0
O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCCC3=O)cc12,0.0
CCc1cccc2c1C(=NNc1ccc(S(N)(=O)=O)cc1)C(=O)N2,1.0
CC(C)n1cnc2c(NCc3cccnc3)nc(NCC(O)C(F)(F)F)nc21,1.0
O=C1NC(=O)c2c1c(-c1ccccc1Cl)cc1[nH]c3ccc(O)cc3c21,1.0
Cc1cnc(Nc2cccc3c2CCCC3)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1,1.0
CS(=O)(=O)Nc1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,0.0
FC(F)(F)c1cccc(-n2cc(-c3ccccc3NCc3cccnc3)nn2)c1,0.0
Cc1cc(O)cc(C)c1C=Cc1cncc(C(=O)OC(C)(C)C)c1,0.0
O=C(Nc1cnccn1)Nc1ccnc2ccccc12,1.0
FC(F)(F)c1cccc(-n2cc(-c3ccccc3NCc3ccc4c(c3)OCO4)nn2)c1,0.0
CNS(=O)(=O)c1ccc2c(c1)C(=Cc1[nH]cc3c1CCNC3=O)C(=O)N2,1.0
CN(C)c1cc(-c2ccncc2)cc2[nH]nc(N)c12,1.0
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,1.0
NS(=O)(=O)Cc1ccc(NC=C2C(=O)Nc3ccc4ncsc4c32)cc1,1.0
O=C1NC(=O)C(c2ccccc2)=C1Nc1ccccc1,0.0
O=C(Cc1ccc(F)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,1.0
FC(F)(F)c1cc(Br)cc(Nc2nccc(-c3cnn4ncccc34)n2)c1,1.0
Cc1cc(N2CCCS2(=O)=O)c2oc(-c3ccc(O)c(Br)c3)c(O)c(=O)c2c1,1.0
COc1ccc(-c2nc3c(NCCCNC(=O)c4ccccc4)c(Br)cnc3[nH]2)cc1,0.0
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,0.0
COCC(Cc1ccc(O)cc1)NC(=O)c1cc(C(=O)O)c2cc(-c3cccc(C(F)(F)F)c3)ccc2n1,1.0
O=[N+]([O-])c1cccc(-c2[nH]ccc3c4ccccc4nc2-3)c1,0.0
COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc(OC)c1OC,1.0
CC(C)C(CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,1.0
CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(OC)c3)o2)c1,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,0.0
Fc1ccccc1-c1cc(NCc2ccncc2)n2ncc(Cl)c2n1,1.0
COc1cc(-c2ccc3c(c2)NC(=O)c2ccc(-c4ccccc4NS(C)(=O)=O)cc2N3)cc(OC)c1OC,0.0
CP(C)(=O)c1ccc(Nc2nc(C3CCCC3)nc3c2ncn3CCc2cccc(O)c2)cc1,0.0
Cc1cc(Nc2nc(NC(C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,1.0
COc1cc2ncn(-c3cc(OCc4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,0.0
CCCC(=O)Nc1n[nH]c2nc3ccccc3cc12,1.0
COc1cc(Nc2ncc(-c3ccccc3)o2)cc(OC)c1,0.0
COc1cc(-c2ccc3c(-c4nc5c(N6CCN(C)CC6)cccc5[nH]4)n[nH]c3c2)ccc1O,1.0
Cc1ncc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)n1C(C)C,1.0
CN(C)C(=O)c1cc2cnc(Nc3ccc(CN4CC(O)C4)cn3)nc2n1C1CCCC1,0.0
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,1.0
N=C1NC(=O)C(=Cc2ccc(-c3ccc(C(N)=O)cc3)o2)S1,0.0
Cc1ccc(Nc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1Cl,0.0
CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,1.0
Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,0.0
CN1CCC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC1,0.0
O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)c1ccccc1,1.0
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)o1,0.0
c1ccc(Cc2cn(-c3ccc4[nH]ncc4c3)nn2)cc1,1.0
COc1ccc(-c2ccncc2)cc1C(N)=O,0.0
CCC(C)CN1C(C)CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1C,0.0
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)NCCO)cc1,1.0
CC(C)(C)c1ccc(-n2cc(-c3ccccc3NCc3ccncc3)nn2)cc1,0.0
OCCCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1.0
Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,1.0
Nc1ccccc1NC(=O)c1ccc(COc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,0.0
CC1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CN1,1.0
CCCCNc1cc(-c2ccncc2)cc2[nH]nc(N)c12,1.0
NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,1.0
CN(C)C(=O)c1cccc(-c2cnc(N)c(-c3nc4ccccc4[nH]3)c2)c1,0.0
O=C(Nc1n[nH]c2nc(-c3cccc(O)c3)ccc12)C1CC1,1.0
CC(=O)N1CCN(C(=O)c2cc(Sc3cnc(Nc4cccc(Br)n4)s3)ccc2C)CC1,1.0
O=C1NN=Cc2c[nH]c3cc(NC(=O)C4CC4c4ccccc4)cc1c23,1.0
CC(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,1.0
O=C(Nc1cccc(Nc2nc(-c3ccncc3)c3nc[nH]c3n2)c1)N1CCCC1,0.0
COc1cc2ncn(-c3cc(OC(C)c4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,0.0
CN1CCC(c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4Cl)oc23)C(O)C1,0.0
O=C(Nc1cccnc1)Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1,1.0
O=C1NC(=O)C(N2CCc3ccccc32)=C1c1ccc(Cl)cc1,0.0
CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,0.0
CC(C)(C)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,0.0
COc1ccc2c(c1)NC(=O)C2=Cc1[nH]cc2c1CCOC2=O,0.0
CC1CNCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,1.0
O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccccc4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F,0.0
CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,1.0
CC(C)CC1CNC(=O)c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n21,0.0
NCCNS(=O)(=O)c1cccc(C(=O)Nc2ccc(-c3n[nH]c(=O)c4ccccc34)cc2)c1,0.0
Cc1cc(O)cc(C)c1C=Cc1cncc(C(=O)N(C)C)c1,0.0
Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc(N)ccc1N2,1.0
Cc1cccc2c1C(=Cc1[nH]cc3c1CCOC3=O)C(=O)N2,1.0
O=C1C2=C(C(=O)N1CCCSC1=NCCN1)n1ccc3cccc(c31)C1Cc3ccccc3N21,0.0
N#Cc1cnn2c(Nc3ccc(F)c(Cl)c3)cc(NC3CCC(N)CC3)nc12,1.0
O=C1Nc2cc3ccccc3c3c4c(cc1c23)OCO4,0.0
O=C(Nc1ncnc2oc(-c3cccnc3)cc12)C1CC1,1.0
CC(C)(C)CCN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,1.0
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(=O)O)ccc4F)cc3)c12,0.0
c1ccc(Cn2cc(-c3ccc4[nH]nc(-c5ccccc5)c4c3)nn2)cc1,1.0
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,1.0
c1ccc(-c2cn(-c3ccc4[nH]ncc4c3)nn2)c(NCc2ccncc2)c1,0.0
CN(C)c1ccc(C=CC(=O)c2ccc3ncc(C(N)=O)c(Nc4ccc(Br)cc4)c3c2)cc1,0.0
O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,1.0
COc1ccc(-c2coc3ncnc(N)c23)cc1,0.0
Cc1ccc2c(-c3ccnc(Nc4ccc(C(F)(F)F)cc4)n3)cnn2n1,1.0
Cc1n[nH]c2ccc(-c3cncc(OCCN)c3)cc12,1.0
CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1,1.0
NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,0.0
CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,0.0
C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC1,0.0
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,1.0
